Image,Folder,Person,Dominant Emotion,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral,Face X,Face Y,Face Width,Face Height,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Face Confidence,Date,Party,Progressive/Conservative,Left/Right
021123_rob.png,Instagram,Rob Jetten,angry,67.63400838577797,2.7811997208743422e-05,0.07906608987621008,26.076693897050255,1.4034327956099983,0.038619967500379236,4.768151701578599,2,10,69,102,50,55,19,45,0.98,2023-11-02,D66,58.0,-5.0
031123_rob.png,Instagram,Rob Jetten,fear,0.8441346697509289,4.945139409073818e-07,99.08486604690552,0.004149114101892337,0.004868954783887602,0.05294485599733889,0.009036168194143102,26,24,201,329,92,144,55,149,1.0,2023-11-03,D66,58.0,-5.0
061123_rob.png,Instagram,Rob Jetten,neutral,1.2831528671085835,0.0018581336917122826,4.223258793354034,41.153666377067566,3.6630213260650635,0.5075480788946152,49.16749596595764,5,15,37,53,36,35,18,35,1.0,2023-11-06,D66,58.0,-5.0
061223_rob.png,Instagram,Rob Jetten,happy,9.054226257632081e-08,2.4428483965553838e-17,1.6540968247880095e-09,99.60416555404663,2.4738575077343228e-08,2.6089477245250237e-06,0.39583295583724976,2,11,51,70,39,37,15,37,1.0,2023-12-06,D66,58.0,-5.0
070923_rob.png,Instagram,Rob Jetten,happy,3.2728977921444854e-05,1.7129033702957012e-13,2.755943135831652e-07,95.68610139919537,4.452087372141246e-05,0.00035980303633560066,4.3134657220203545,23,29,82,112,88,70,50,74,1.0,2023-09-07,D66,58.0,-5.0
081123_rob.png,Instagram,Rob Jetten,happy,0.4617826081812382,0.0004017245373688638,0.002788872006931342,74.73224401473999,1.4655589126050472,0.0027167801817995496,23.334507644176483,0,9,43,62,30,32,10,32,0.98,2023-11-08,D66,58.0,-5.0
081123_rob2.png,Instagram,Rob Jetten,happy,6.824492685374162e-11,1.2554199869534052e-21,1.661798852009306e-12,99.98396635055542,1.574073336951809e-09,2.1553937801233047e-08,0.016033227439038455,13,14,96,134,83,68,38,66,1.0,2023-11-08,D66,58.0,-5.0
090923_rob.png,Instagram,Rob Jetten,happy,2.7923757056624865e-11,2.3264872851432107e-30,2.0205287175652786e-18,100.0,1.253864777644672e-13,1.0586488831531222e-17,3.9619910521282735e-14,90,80,150,224,228,173,179,170,1.0,2023-09-09,D66,58.0,-5.0
101023_rob.png,Instagram,Rob Jetten,happy,3.789592906832695,0.00030033743314561434,0.14630197547376156,77.16512680053711,0.8514260873198509,0.2910616807639599,17.756184935569763,4,5,42,58,36,30,17,26,1.0,2023-10-10,D66,58.0,-5.0
101123_rob.png,Instagram,Rob Jetten,happy,1.2448308454452504e-06,5.466491644873757e-13,9.462989263208393e-07,93.64202098345507,6.587904191756226e-05,1.654060868712744e-05,6.357890354646402,3,8,45,59,28,28,9,29,1.0,2023-11-10,D66,58.0,-5.0
101123_rob2.png,Instagram,Rob Jetten,neutral,1.2664944648577148e-06,8.178138721781636e-09,0.002015290556300897,11.659175157546997,0.004308159259380773,0.0005038408744439948,88.33399415016174,2,14,43,57,33,33,12,33,1.0,2023-11-10,D66,58.0,-5.0
111023_rob.png,Instagram,Rob Jetten,happy,8.123183792285715e-08,1.5593015973477259e-12,1.3353642636104723e-06,90.4187262058258,2.055411556511899e-05,0.00024483533707098104,9.581008553504944,4,25,111,147,88,86,35,82,1.0,2023-10-11,D66,58.0,-5.0
111123_rob.png,Instagram,Rob Jetten,sad,22.67921255107001,0.00016931816034815252,0.3257210094911462,0.03446011310950596,75.50636383929037,2.1466341451576368e-05,1.4540489698379617,6,24,68,100,64,62,33,59,0.99,2023-11-11,D66,58.0,-5.0
121023_rob.png,Instagram,Rob Jetten,happy,3.0268476614025985e-07,3.775171913736478e-15,2.2247344588777196e-05,99.96275901794434,2.5967556993578e-06,0.00012835434972657822,0.03708761360030621,34,27,73,104,100,64,70,63,1.0,2023-10-12,D66,58.0,-5.0
131023_rob.png,Instagram,Rob Jetten,happy,9.343114726334534e-07,1.943100018451764e-12,2.0955232216124386e-06,99.99144077301025,2.434349255509005e-05,2.778253076485271e-05,0.00850456126499921,0,0,35,51,24,20,7,20,1.0,2023-10-13,D66,58.0,-5.0
131123_rob.png,Instagram,Rob Jetten,happy,0.0003655897690636428,6.830717843084041e-07,0.0010152048770897331,98.6750425487706,0.0014017562682684024,0.0001556547586897245,1.3220141928477058,5,9,23,32,23,21,11,21,1.0,2023-11-13,D66,58.0,-5.0
